SeqID,Coding_probability,Prediction
MSTRG.128850.8,0.06388938426971436,Non-coding
MSTRG.128850.9,0.03209882974624634,Non-coding
MSTRG.128852.1,0.9588499926030636,Coding
MSTRG.128852.2,0.9641127921640873,Coding
MSTRG.128853.1,0.029711604118347168,Non-coding
MSTRG.128859.1,0.001394808292388916,Non-coding
MSTRG.128860.1,0.8722259253263474,Coding
MSTRG.128860.2,0.8593567162752151,Coding
MSTRG.128860.3,0.8465336710214615,Coding
MSTRG.128862.1,0.006638884544372559,Non-coding
MSTRG.128862.2,0.049582064151763916,Non-coding
MSTRG.128865.1,0.0038114190101623535,Non-coding
MSTRG.128865.2,0.00507199764251709,Non-coding
MSTRG.128865.3,0.003622710704803467,Non-coding
MSTRG.128865.4,0.003949224948883057,Non-coding
MSTRG.128865.5,0.017095208168029785,Non-coding
MSTRG.128865.6,0.003811061382293701,Non-coding
MSTRG.128865.7,0.001710355281829834,Non-coding
MSTRG.128875.1,0.19399160146713257,Non-coding
MSTRG.128876.1,0.1111154556274414,Non-coding
MSTRG.128882.1,0.9818386565893888,Coding
MSTRG.128882.2,0.987053588964045,Coding
MSTRG.128887.1,0.8342604786157608,Coding
MSTRG.128893.1,0.6479329764842987,Coding
MSTRG.128893.2,0.8932078331708908,Coding
MSTRG.128893.3,0.8679782748222351,Coding
MSTRG.128893.4,0.8668888211250305,Coding
MSTRG.128894.1,0.925964467227459,Coding
MSTRG.128899.1,0.10795855522155762,Non-coding
MSTRG.128910.1,0.2744525671005249,Non-coding
MSTRG.128911.1,0.740557074546814,Coding
MSTRG.128912.1,0.2744525671005249,Non-coding
MSTRG.128912.2,0.034561097621917725,Non-coding
MSTRG.128913.1,0.5018791854381561,Coding
MSTRG.128917.1,0.004541516304016113,Non-coding
MSTRG.128919.1,0.38377296924591064,Non-coding
MSTRG.128920.1,2.586841583251953e-05,Non-coding
MSTRG.128921.1,0.01941072940826416,Non-coding
MSTRG.128925.1,0.02224433422088623,Non-coding
MSTRG.128925.2,0.8930343240499496,Coding
MSTRG.128929.1,0.7991190403699875,Coding
MSTRG.128930.1,0.04622471332550049,Non-coding
MSTRG.128930.2,0.021067261695861816,Non-coding
MSTRG.128932.1,0.039825379848480225,Non-coding
MSTRG.128933.1,0.04804658889770508,Non-coding
MSTRG.128933.2,0.04711800813674927,Non-coding
MSTRG.128937.1,0.9882270283997059,Coding
MSTRG.128938.2,0.9998595900542568,Coding
MSTRG.128938.1,0.9880373058840632,Coding
MSTRG.128938.3,0.9943204140290618,Coding
MSTRG.128939.1,0.24382060766220093,Non-coding
MSTRG.128946.1,0.68022221326828,Coding
MSTRG.128950.1,0.9308063462376595,Coding
MSTRG.128954.1,0.042755842208862305,Non-coding
MSTRG.128955.1,0.9811629801988602,Coding
MSTRG.128956.1,0.010026335716247559,Non-coding
MSTRG.128958.1,0.0062628984451293945,Non-coding
MSTRG.128961.1,0.9772717077285051,Coding
MSTRG.128962.1,0.9077493920922279,Coding
MSTRG.128962.2,0.9515029042959213,Coding
MSTRG.128962.3,0.9484494552016258,Coding
MSTRG.128965.1,0.19431471824645996,Non-coding
MSTRG.128966.1,0.028781116008758545,Non-coding
MSTRG.128968.1,0.033076703548431396,Non-coding
MSTRG.128972.1,0.007631838321685791,Non-coding
MSTRG.128973.1,0.06827718019485474,Non-coding
MSTRG.128973.2,0.05108243227005005,Non-coding
MSTRG.128974.1,0.8660140335559845,Coding
MSTRG.128974.2,0.8723782598972321,Coding
MSTRG.128978.1,0.027058839797973633,Non-coding
MSTRG.128980.1,0.9934240896254778,Coding
MSTRG.128981.1,0.0812387466430664,Non-coding
MSTRG.128982.1,0.007369637489318848,Non-coding
MSTRG.128985.1,0.027113139629364014,Non-coding
MSTRG.128988.1,0.02769613265991211,Non-coding
MSTRG.128991.1,0.023126184940338135,Non-coding
MSTRG.128991.2,0.0620722770690918,Non-coding
MSTRG.128995.1,0.03445941209793091,Non-coding
MSTRG.128998.1,0.09604543447494507,Non-coding
MSTRG.129000.1,0.14660656452178955,Non-coding
MSTRG.129001.1,0.6305676400661469,Coding
MSTRG.129008.1,0.48287302255630493,Non-coding
MSTRG.129008.2,0.4224334955215454,Non-coding
MSTRG.129017.1,0.05509912967681885,Non-coding
MSTRG.129023.1,0.03905463218688965,Non-coding
MSTRG.129024.1,0.9990119929425418,Coding
MSTRG.129025.1,0.5137097835540771,Coding
MSTRG.129024.2,0.9988823771709576,Coding
MSTRG.129025.2,0.4971560835838318,Non-coding
MSTRG.129024.3,0.9990860340185463,Coding
MSTRG.129025.3,0.6972317397594452,Coding
MSTRG.129024.4,0.9989145009312779,Coding
MSTRG.129026.1,0.5869984924793243,Coding
MSTRG.129030.1,0.8093747794628143,Coding
MSTRG.129031.1,0.09235650300979614,Non-coding
MSTRG.129031.2,0.03927892446517944,Non-coding
MSTRG.129033.1,0.4586564302444458,Non-coding
MSTRG.129037.1,0.8834620043635368,Coding
MSTRG.129054.1,0.9298806264996529,Coding
MSTRG.129056.1,0.06676560640335083,Non-coding
MSTRG.129058.1,0.01775902509689331,Non-coding
MSTRG.129058.2,0.03170520067214966,Non-coding
MSTRG.129058.3,0.027886569499969482,Non-coding
MSTRG.129058.4,0.02196502685546875,Non-coding
MSTRG.129058.5,0.08131664991378784,Non-coding
MSTRG.129059.1,0.7980918437242508,Coding
MSTRG.129065.1,0.0613555908203125,Non-coding
MSTRG.129078.1,0.8459568023681641,Coding
MSTRG.129080.1,0.3263382315635681,Non-coding
MSTRG.129081.1,0.022444069385528564,Non-coding
MSTRG.129087.1,0.6314216554164886,Coding
MSTRG.129105.1,0.2746741771697998,Non-coding
MSTRG.129108.1,0.2744525671005249,Non-coding
MSTRG.129117.1,0.15648877620697021,Non-coding
MSTRG.129118.1,0.2744525671005249,Non-coding
MSTRG.129118.2,0.2744525671005249,Non-coding
MSTRG.129118.3,0.069460928440094,Non-coding
MSTRG.129118.4,0.2744525671005249,Non-coding
MSTRG.129123.1,0.0011349916458129883,Non-coding
MSTRG.129124.1,0.002668619155883789,Non-coding
MSTRG.129123.2,0.004228651523590088,Non-coding
MSTRG.129125.1,0.9671668969094753,Coding
MSTRG.129126.1,0.0586237907409668,Non-coding
MSTRG.129128.1,0.42840951681137085,Non-coding
MSTRG.129140.1,0.9999858502869756,Coding
MSTRG.129142.1,0.20211583375930786,Non-coding
MSTRG.129145.1,0.14135253429412842,Non-coding
MSTRG.129146.1,0.03870898485183716,Non-coding
MSTRG.129146.2,0.06789535284042358,Non-coding
MSTRG.129146.3,0.05004006624221802,Non-coding
MSTRG.129146.4,0.2744525671005249,Non-coding
MSTRG.129147.1,0.5723522007465363,Coding
MSTRG.129147.2,0.2744525671005249,Non-coding
MSTRG.129147.3,0.5739414691925049,Coding
MSTRG.129147.4,0.9184629395604134,Coding
MSTRG.129147.5,0.5969334542751312,Coding
MSTRG.129149.1,0.995496453717351,Coding
MSTRG.129152.1,0.030998528003692627,Non-coding
MSTRG.129153.1,0.062409818172454834,Non-coding
MSTRG.129154.1,0.023190677165985107,Non-coding
MSTRG.129156.1,0.7878101170063019,Coding
MSTRG.129161.1,0.01935863494873047,Non-coding
MSTRG.129161.2,0.018589496612548828,Non-coding
MSTRG.129161.3,0.10245740413665771,Non-coding
MSTRG.129162.1,0.9641769677400589,Coding
MSTRG.129167.1,0.054065585136413574,Non-coding
MSTRG.129171.1,0.011041402816772461,Non-coding
MSTRG.129172.1,6.592273712158203e-05,Non-coding
MSTRG.129179.1,0.7772223502397537,Coding
MSTRG.129179.2,0.7754620164632797,Coding
MSTRG.129182.1,0.005789041519165039,Non-coding
MSTRG.129186.1,0.012240469455718994,Non-coding
MSTRG.129188.1,0.0770769715309143,Non-coding
MSTRG.129197.1,0.2744525671005249,Non-coding
MSTRG.129203.1,0.10207033157348633,Non-coding
MSTRG.129217.1,0.006827831268310547,Non-coding
MSTRG.129218.1,0.05302631855010986,Non-coding
MSTRG.129220.1,0.004794955253601074,Non-coding
MSTRG.129221.1,0.9925004681572318,Coding
MSTRG.129226.1,0.009545624256134033,Non-coding
MSTRG.129235.1,0.05012083053588867,Non-coding
MSTRG.129235.2,0.04961538314819336,Non-coding
MSTRG.129237.1,0.0007679462432861328,Non-coding
MSTRG.129240.1,0.02440112829208374,Non-coding
MSTRG.129244.1,0.06489259004592896,Non-coding
MSTRG.129244.2,0.05568796396255493,Non-coding
MSTRG.129244.3,0.4510355591773987,Non-coding
MSTRG.129245.1,0.03408694267272949,Non-coding
MSTRG.129245.2,0.02419036626815796,Non-coding
MSTRG.129245.3,0.03047269582748413,Non-coding
MSTRG.129245.4,0.026529312133789062,Non-coding
MSTRG.129248.1,0.24354910850524902,Non-coding
MSTRG.129250.1,0.7431857883930206,Coding
MSTRG.129250.2,0.7662039250135422,Coding
MSTRG.129251.1,0.037632644176483154,Non-coding
MSTRG.129252.1,0.5920694768428802,Coding
MSTRG.129253.1,0.029148459434509277,Non-coding
MSTRG.129256.1,0.07407861948013306,Non-coding
MSTRG.129257.1,0.6523847281932831,Coding
MSTRG.129262.1,0.053993046283721924,Non-coding
MSTRG.129262.2,0.03809744119644165,Non-coding
MSTRG.129262.3,0.03791385889053345,Non-coding
MSTRG.129262.4,0.03091144561767578,Non-coding
MSTRG.129262.5,0.05465584993362427,Non-coding
MSTRG.129262.6,0.056489527225494385,Non-coding
MSTRG.129262.7,0.047972023487091064,Non-coding
MSTRG.129262.8,0.004953980445861816,Non-coding
MSTRG.129262.9,0.0047263503074646,Non-coding
MSTRG.129268.1,0.01635134220123291,Non-coding
MSTRG.129269.1,0.9671047665178776,Coding
MSTRG.129272.1,0.0012200474739074707,Non-coding
MSTRG.129276.1,0.07717514038085938,Non-coding
MSTRG.129276.2,0.27278077602386475,Non-coding
MSTRG.129276.3,0.06899893283843994,Non-coding
MSTRG.129272.2,0.06261098384857178,Non-coding
MSTRG.129280.1,0.19521135091781616,Non-coding
MSTRG.129284.1,0.04004114866256714,Non-coding
MSTRG.129284.2,0.07018190622329712,Non-coding
MSTRG.129284.3,0.06272178888320923,Non-coding
MSTRG.129286.1,0.7123216092586517,Coding
MSTRG.129286.2,0.012343406677246094,Non-coding
MSTRG.129286.3,0.8876819387078285,Coding
MSTRG.129287.1,0.01625925302505493,Non-coding
MSTRG.129297.1,0.09983247518539429,Non-coding
MSTRG.129297.2,0.07632017135620117,Non-coding
MSTRG.129300.1,0.9619390591979027,Coding
MSTRG.129310.1,0.005714714527130127,Non-coding
MSTRG.129311.1,0.012249112129211426,Non-coding
MSTRG.129311.2,0.015874266624450684,Non-coding
MSTRG.129311.3,0.027588844299316406,Non-coding
MSTRG.129312.1,0.019588232040405273,Non-coding
MSTRG.129316.1,0.9871474746614695,Coding
MSTRG.129318.1,0.0990946888923645,Non-coding
MSTRG.129324.1,0.8007795512676239,Coding
MSTRG.129325.1,0.9905407233163714,Coding
MSTRG.129329.1,0.9722989313304424,Coding
MSTRG.129341.1,0.046471476554870605,Non-coding
MSTRG.129342.1,0.0026571154594421387,Non-coding
MSTRG.129342.2,0.003566741943359375,Non-coding
MSTRG.129348.1,0.9880668986588717,Coding
MSTRG.129348.2,0.9889126252382994,Coding
MSTRG.129348.3,0.9921795390546322,Coding
MSTRG.129360.1,0.9614096842706203,Coding
MSTRG.129362.1,0.028775691986083984,Non-coding
MSTRG.129362.2,0.16460740566253662,Non-coding
MSTRG.129362.3,0.23053812980651855,Non-coding
MSTRG.129362.4,0.08164399862289429,Non-coding
MSTRG.129362.5,0.006768226623535156,Non-coding
MSTRG.129368.1,0.9568087831139565,Coding
MSTRG.129368.2,0.09791278839111328,Non-coding
MSTRG.129368.3,0.07932740449905396,Non-coding
MSTRG.129368.4,0.9026407673954964,Coding
MSTRG.129377.1,0.045124828815460205,Non-coding
MSTRG.129382.1,0.9915365930646658,Coding
MSTRG.129382.2,0.9634143076837063,Coding
MSTRG.129383.1,0.3843070864677429,Non-coding
MSTRG.129383.2,0.2744525671005249,Non-coding
MSTRG.129383.3,0.47341597080230713,Non-coding
MSTRG.129362.6,0.03866070508956909,Non-coding
MSTRG.129362.7,0.013555467128753662,Non-coding
MSTRG.129395.1,0.061038076877593994,Non-coding
MSTRG.129395.2,0.0589260458946228,Non-coding
MSTRG.129395.3,0.04659849405288696,Non-coding
MSTRG.129399.1,0.782264918088913,Coding
MSTRG.129401.1,0.2708536386489868,Non-coding
MSTRG.129408.1,0.08001178503036499,Non-coding
MSTRG.129409.1,0.06937122344970703,Non-coding
MSTRG.129410.1,0.1269506812095642,Non-coding
MSTRG.129415.1,0.2418789267539978,Non-coding
MSTRG.129428.1,0.6682954430580139,Coding
MSTRG.129430.1,0.23706287145614624,Non-coding
MSTRG.129431.1,0.9478580765426159,Coding
MSTRG.129433.1,0.097628653049469,Non-coding
MSTRG.129434.1,0.010363757610321045,Non-coding
MSTRG.129434.2,0.034417033195495605,Non-coding
MSTRG.129435.8,0.167627215385437,Non-coding
MSTRG.129440.1,0.011957764625549316,Non-coding
MSTRG.129441.1,0.49544960260391235,Non-coding
MSTRG.129445.1,0.0029138922691345215,Non-coding
MSTRG.129447.1,0.1450173258781433,Non-coding
MSTRG.129452.1,0.8390332609415054,Coding
MSTRG.129453.1,0.9875363511964679,Coding
MSTRG.129467.1,0.9887310462072492,Coding
MSTRG.129468.1,0.0774238109588623,Non-coding
MSTRG.129468.2,0.2500847578048706,Non-coding
MSTRG.129479.1,0.025050044059753418,Non-coding
MSTRG.129480.1,0.08255481719970703,Non-coding
MSTRG.129485.1,0.8414077460765839,Coding
MSTRG.129486.1,0.9776355419307947,Coding
MSTRG.129496.1,0.3649466037750244,Non-coding
MSTRG.129504.1,0.09613591432571411,Non-coding
MSTRG.129505.1,0.004346013069152832,Non-coding
MSTRG.129505.2,0.002368450164794922,Non-coding
MSTRG.129505.3,0.0014194250106811523,Non-coding
MSTRG.129505.4,0.0032329559326171875,Non-coding
MSTRG.129505.6,0.002040863037109375,Non-coding
MSTRG.129505.5,0.0027689337730407715,Non-coding
MSTRG.129510.1,0.05874335765838623,Non-coding
MSTRG.129513.1,0.1527072787284851,Non-coding
MSTRG.129522.1,0.2744525671005249,Non-coding
MSTRG.129522.2,0.2744525671005249,Non-coding
MSTRG.129523.2,0.008530795574188232,Non-coding
MSTRG.129523.1,0.008552312850952148,Non-coding
MSTRG.129523.3,0.03643256425857544,Non-coding
MSTRG.129526.1,0.052106499671936035,Non-coding
MSTRG.129527.1,0.06841915845870972,Non-coding
MSTRG.129530.1,0.0019156932830810547,Non-coding
MSTRG.129530.2,0.001967132091522217,Non-coding
MSTRG.129531.1,0.015480637550354004,Non-coding
MSTRG.129534.1,0.2744525671005249,Non-coding
MSTRG.129534.2,0.2744525671005249,Non-coding
MSTRG.129534.3,0.2744525671005249,Non-coding
MSTRG.129534.4,0.44862306118011475,Non-coding
MSTRG.129539.1,0.010884881019592285,Non-coding
MSTRG.129539.2,0.01933598518371582,Non-coding
MSTRG.129539.3,0.019511818885803223,Non-coding
MSTRG.129546.1,0.029991447925567627,Non-coding
MSTRG.129548.1,0.9999987317524983,Coding
MSTRG.129555.1,0.038394391536712646,Non-coding
MSTRG.129556.1,0.026644885540008545,Non-coding
MSTRG.129558.1,0.05465966463088989,Non-coding
MSTRG.129559.1,0.0936506986618042,Non-coding
MSTRG.129559.2,0.43219393491744995,Non-coding
MSTRG.129559.3,0.4253196120262146,Non-coding
MSTRG.129560.1,0.0012804269790649414,Non-coding
MSTRG.129559.4,0.07818448543548584,Non-coding
MSTRG.129566.1,0.7798403352499008,Coding
MSTRG.129575.1,0.12057852745056152,Non-coding
MSTRG.129579.1,0.305169939994812,Non-coding
MSTRG.129580.1,0.0682874321937561,Non-coding
MSTRG.129583.1,0.385284960269928,Non-coding
MSTRG.129593.1,0.017603278160095215,Non-coding
MSTRG.129597.1,0.09513384103775024,Non-coding
MSTRG.129600.1,0.08962863683700562,Non-coding
MSTRG.129606.1,0.014724135398864746,Non-coding
MSTRG.129608.1,0.03637433052062988,Non-coding
MSTRG.129613.1,0.09924817085266113,Non-coding
MSTRG.129613.2,0.258087158203125,Non-coding
MSTRG.129613.3,0.04287797212600708,Non-coding
MSTRG.129614.1,0.06986916065216064,Non-coding
MSTRG.129615.1,0.002758026123046875,Non-coding
MSTRG.129615.2,0.003659188747406006,Non-coding
MSTRG.129615.3,0.003970742225646973,Non-coding
MSTRG.129615.4,0.0032278895378112793,Non-coding
MSTRG.129615.5,0.002696514129638672,Non-coding
MSTRG.129615.6,0.004061341285705566,Non-coding
MSTRG.129616.1,0.6197297871112823,Coding
MSTRG.129625.1,0.04172325134277344,Non-coding
MSTRG.129625.2,0.04428833723068237,Non-coding
MSTRG.129627.1,0.2744525671005249,Non-coding
MSTRG.129627.2,0.2744525671005249,Non-coding
MSTRG.129627.3,0.2744525671005249,Non-coding
MSTRG.129627.4,0.2744525671005249,Non-coding
MSTRG.129627.5,0.5181336998939514,Coding
MSTRG.129627.6,0.2744525671005249,Non-coding
MSTRG.129627.7,0.2744525671005249,Non-coding
MSTRG.129628.1,0.956958532333374,Coding
MSTRG.129629.1,0.0590553879737854,Non-coding
MSTRG.129633.1,0.610010027885437,Coding
MSTRG.129635.1,0.0032166242599487305,Non-coding
MSTRG.129635.2,0.003104567527770996,Non-coding
MSTRG.129635.3,0.003418266773223877,Non-coding
MSTRG.129643.1,0.9996246863447595,Coding
MSTRG.129645.1,0.912300668656826,Coding
MSTRG.129650.1,0.9492019899189472,Coding
MSTRG.129653.1,0.003933250904083252,Non-coding
MSTRG.129656.1,0.1683604121208191,Non-coding
MSTRG.129657.1,0.4249266982078552,Non-coding
MSTRG.129664.1,0.748969703912735,Coding
MSTRG.129676.1,0.04822760820388794,Non-coding
MSTRG.129693.1,0.015961289405822754,Non-coding
MSTRG.129698.1,0.30050110816955566,Non-coding
MSTRG.129700.1,0.9503162577748299,Coding
MSTRG.129704.1,0.47375982999801636,Non-coding
MSTRG.129714.1,0.6154247522354126,Coding
MSTRG.129715.1,0.19046056270599365,Non-coding
MSTRG.129716.1,0.5609351694583893,Coding
MSTRG.129720.1,0.10381770133972168,Non-coding
MSTRG.129720.2,0.1139482855796814,Non-coding
MSTRG.129721.1,0.0786052942276001,Non-coding
MSTRG.129722.1,0.9361490681767464,Coding
MSTRG.129725.1,0.16665267944335938,Non-coding
MSTRG.129734.1,0.018019795417785645,Non-coding
MSTRG.129734.2,0.16188210248947144,Non-coding
MSTRG.129739.1,0.8401779234409332,Coding
MSTRG.129740.1,0.6998223960399628,Coding
MSTRG.129740.2,0.7571635097265244,Coding
MSTRG.129749.1,0.543084591627121,Coding
MSTRG.129750.1,0.011489033699035645,Non-coding
MSTRG.129777.1,0.011869430541992188,Non-coding
MSTRG.129778.1,0.2744525671005249,Non-coding
MSTRG.129814.1,0.6340780556201935,Coding
MSTRG.129828.1,0.019065678119659424,Non-coding
MSTRG.129828.2,0.04187077283859253,Non-coding
MSTRG.129828.3,0.028426527976989746,Non-coding
MSTRG.129828.4,0.37266409397125244,Non-coding
MSTRG.129828.6,0.05025196075439453,Non-coding
MSTRG.129828.8,0.5900086462497711,Coding
MSTRG.129828.5,0.2744525671005249,Non-coding
MSTRG.129828.7,0.2744525671005249,Non-coding
MSTRG.129829.1,0.2744525671005249,Non-coding
MSTRG.129841.1,0.10865902900695801,Non-coding
MSTRG.129843.1,0.9591483436524868,Coding
MSTRG.129841.2,0.11505246162414551,Non-coding
MSTRG.129848.1,0.16875571012496948,Non-coding
MSTRG.129859.1,0.05989104509353638,Non-coding
MSTRG.129860.1,0.543877124786377,Coding
MSTRG.129861.1,0.0008323192596435547,Non-coding
MSTRG.129862.1,0.30262863636016846,Non-coding
MSTRG.129866.1,0.9001484736800194,Coding
MSTRG.129870.1,0.29613804817199707,Non-coding
MSTRG.129870.2,0.05838829278945923,Non-coding
MSTRG.129878.1,0.7880929708480835,Coding
MSTRG.129882.1,0.009197354316711426,Non-coding
MSTRG.129884.1,0.05591815710067749,Non-coding
MSTRG.129888.1,0.8286958038806915,Coding
MSTRG.129891.1,0.05462801456451416,Non-coding
MSTRG.129894.1,0.9483549185097218,Coding
MSTRG.129894.2,0.9464545398950577,Coding
MSTRG.129895.1,0.4876120090484619,Non-coding
MSTRG.129895.2,0.5663136541843414,Coding
MSTRG.129917.1,0.07250916957855225,Non-coding
MSTRG.129918.1,0.09409302473068237,Non-coding
MSTRG.129919.1,0.05877727270126343,Non-coding
MSTRG.129925.1,0.6326099038124084,Coding
MSTRG.129925.2,0.2744525671005249,Non-coding
MSTRG.129925.3,0.6378954648971558,Coding
MSTRG.129927.1,0.2075992226600647,Non-coding
MSTRG.129932.1,0.8310343623161316,Coding
MSTRG.129952.1,0.2744525671005249,Non-coding
MSTRG.129951.11,0.46594780683517456,Non-coding
MSTRG.129956.1,0.07982975244522095,Non-coding
MSTRG.129956.2,0.07592225074768066,Non-coding
MSTRG.129956.3,0.07848483324050903,Non-coding
MSTRG.129964.1,0.058103859424591064,Non-coding
MSTRG.129975.1,0.0073885321617126465,Non-coding
MSTRG.129977.1,0.017112255096435547,Non-coding
MSTRG.129978.1,0.9340138584375381,Coding
MSTRG.129997.1,0.01148003339767456,Non-coding
MSTRG.129997.2,0.000901341438293457,Non-coding
MSTRG.129998.1,0.2744525671005249,Non-coding
MSTRG.130006.1,0.0022830963134765625,Non-coding
MSTRG.130021.1,0.6596378982067108,Coding
MSTRG.130021.2,0.7095785439014435,Coding
MSTRG.130057.1,0.03654414415359497,Non-coding
MSTRG.130063.1,0.7976672947406769,Coding
MSTRG.130065.1,0.4195122718811035,Non-coding
MSTRG.130065.2,0.01830977201461792,Non-coding
MSTRG.130071.1,0.4205814599990845,Non-coding
MSTRG.130072.1,0.04544353485107422,Non-coding
MSTRG.130072.2,0.02842932939529419,Non-coding
MSTRG.130072.3,0.05025935173034668,Non-coding
MSTRG.130075.1,0.7435891330242157,Coding
MSTRG.130092.1,0.16545212268829346,Non-coding
MSTRG.130093.1,0.05424952507019043,Non-coding
MSTRG.130109.1,0.9285632148385048,Coding
MSTRG.130119.1,0.29623520374298096,Non-coding
MSTRG.130120.1,0.008368432521820068,Non-coding
MSTRG.130129.15,0.022414326667785645,Non-coding
MSTRG.130150.1,0.04666966199874878,Non-coding
MSTRG.130160.1,0.0008487701416015625,Non-coding
MSTRG.130171.1,0.0633171796798706,Non-coding
MSTRG.130177.1,0.038998305797576904,Non-coding
MSTRG.130183.1,0.021482229232788086,Non-coding
MSTRG.130184.1,0.03705483675003052,Non-coding
MSTRG.130185.1,0.03756648302078247,Non-coding
MSTRG.130185.2,0.6196724772453308,Coding
MSTRG.130186.1,0.2625640630722046,Non-coding
MSTRG.130186.2,0.16192412376403809,Non-coding
MSTRG.130188.1,0.2744525671005249,Non-coding
MSTRG.130189.1,0.0728500485420227,Non-coding
MSTRG.130193.1,0.06303983926773071,Non-coding
MSTRG.130201.1,0.24479365348815918,Non-coding
MSTRG.130210.1,0.8727459907531738,Coding
MSTRG.130216.1,0.47635847330093384,Non-coding
MSTRG.130220.1,0.59906205534935,Coding
MSTRG.130234.1,0.7259054780006409,Coding
MSTRG.130235.1,0.2744525671005249,Non-coding
MSTRG.130247.1,0.2744525671005249,Non-coding
MSTRG.130260.1,0.06502258777618408,Non-coding
MSTRG.130261.1,0.9535177797079086,Coding
MSTRG.130263.1,0.18615037202835083,Non-coding
MSTRG.130268.1,0.3928681015968323,Non-coding
MSTRG.130269.1,0.9854784440249205,Coding
MSTRG.130277.1,0.3593780994415283,Non-coding
MSTRG.130293.1,0.07517319917678833,Non-coding
MSTRG.130293.2,0.03275883197784424,Non-coding
MSTRG.130300.1,0.38827377557754517,Non-coding
MSTRG.130300.2,0.9999984516272207,Coding
MSTRG.130304.1,0.8386311680078506,Coding
MSTRG.130304.2,0.6965899169445038,Coding
MSTRG.130315.1,0.8166348934173584,Coding
MSTRG.130318.1,0.08621323108673096,Non-coding
MSTRG.130320.1,0.0013923048973083496,Non-coding
MSTRG.130324.1,0.9560060054063797,Coding
MSTRG.130332.1,0.01856929063796997,Non-coding
MSTRG.130332.2,0.022187769412994385,Non-coding
MSTRG.130332.3,0.0025998353958129883,Non-coding
MSTRG.130334.1,0.5771781206130981,Coding
MSTRG.130341.1,0.1525338888168335,Non-coding
MSTRG.130342.1,0.05978339910507202,Non-coding
MSTRG.130348.1,0.1059492826461792,Non-coding
MSTRG.130351.1,0.0034502744674682617,Non-coding
MSTRG.130368.1,0.012475728988647461,Non-coding
MSTRG.130369.1,0.009251177310943604,Non-coding
MSTRG.130372.1,0.08497291803359985,Non-coding
MSTRG.130388.1,0.31688207387924194,Non-coding
MSTRG.130388.2,0.33431440591812134,Non-coding
MSTRG.130388.3,0.33852875232696533,Non-coding
MSTRG.130388.4,0.33852875232696533,Non-coding
MSTRG.130391.1,0.035803258419036865,Non-coding
MSTRG.130398.1,0.26056092977523804,Non-coding
MSTRG.130402.1,0.0930781364440918,Non-coding
MSTRG.130408.1,0.046801745891571045,Non-coding
MSTRG.130408.2,0.1876974105834961,Non-coding
MSTRG.130410.1,0.999800868332386,Coding
MSTRG.130410.2,0.9991803338634782,Coding
MSTRG.130411.1,0.8436641991138458,Coding
MSTRG.130412.2,0.015593528747558594,Non-coding
MSTRG.130417.5,0.04907703399658203,Non-coding
MSTRG.130433.1,0.0300978422164917,Non-coding
MSTRG.130445.1,0.04971998929977417,Non-coding
MSTRG.130446.1,0.3853994607925415,Non-coding
MSTRG.130456.1,0.991395266726613,Coding
MSTRG.130460.1,0.10504281520843506,Non-coding
MSTRG.130472.1,0.20936644077301025,Non-coding
MSTRG.130472.2,0.07104641199111938,Non-coding
MSTRG.130478.1,0.06003117561340332,Non-coding
MSTRG.130478.2,0.0728919506072998,Non-coding
MSTRG.130479.1,0.9578026905655861,Coding
MSTRG.130484.1,0.6871086955070496,Coding
MSTRG.130484.2,0.13391315937042236,Non-coding
MSTRG.130484.3,0.13557052612304688,Non-coding
MSTRG.130485.1,0.03985130786895752,Non-coding
MSTRG.130487.1,0.03972458839416504,Non-coding
MSTRG.130487.2,0.03397059440612793,Non-coding
MSTRG.130487.3,0.3433629274368286,Non-coding
MSTRG.130489.1,0.04014092683792114,Non-coding
MSTRG.130495.1,0.2744525671005249,Non-coding
MSTRG.130495.2,0.2744525671005249,Non-coding
MSTRG.130500.1,0.06553095579147339,Non-coding
MSTRG.130503.1,0.04590320587158203,Non-coding
MSTRG.130503.2,0.03504204750061035,Non-coding
MSTRG.130503.3,0.054043591022491455,Non-coding
MSTRG.130503.4,0.032279372215270996,Non-coding
MSTRG.130503.5,0.06635677814483643,Non-coding
MSTRG.130500.2,0.060549914836883545,Non-coding
MSTRG.130500.3,0.05980384349822998,Non-coding
MSTRG.130500.4,0.01351088285446167,Non-coding
MSTRG.130500.5,0.009418487548828125,Non-coding
MSTRG.130510.1,0.5114606618881226,Coding
MSTRG.130512.1,0.8177682906389236,Coding
MSTRG.130512.2,0.5823350846767426,Coding
MSTRG.130513.1,0.05870026350021362,Non-coding
MSTRG.130514.1,0.01837855577468872,Non-coding
MSTRG.130514.2,0.022346198558807373,Non-coding
MSTRG.130514.3,0.024597465991973877,Non-coding
MSTRG.130514.4,0.01517331600189209,Non-coding
MSTRG.130514.5,0.024809181690216064,Non-coding
MSTRG.130527.1,0.05264902114868164,Non-coding
MSTRG.130527.2,0.02413475513458252,Non-coding
MSTRG.130528.1,0.06393641233444214,Non-coding
MSTRG.130538.1,0.03673195838928223,Non-coding
MSTRG.130538.2,0.030370712280273438,Non-coding
MSTRG.130538.3,0.026385843753814697,Non-coding
MSTRG.130541.2,0.09753721952438354,Non-coding
MSTRG.130565.1,0.5685164332389832,Coding
MSTRG.130565.2,0.31922227144241333,Non-coding
