ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.123297.3	1077	75	0.41045000000000004	6.786768913269043	1	0.117056	noncoding
MSTRG.123297.4	2586	81	0.32017	9.748344993591306	1	0.0623245	noncoding
MSTRG.123297.5	3069	81	0.29967	9.748344993591306	1	0.0544983	noncoding
MSTRG.123301.1	2022	80	0.28546	6.700714683532715	1	0.0622526	noncoding
MSTRG.123301.2	2285	101	0.29187	6.266976356506347	1	0.168039	noncoding
MSTRG.123302.4	784	77	0.34471999999999997	11.999967765808105	1	0.0554103	noncoding
MSTRG.123305.1	300	0	0.34183	0.0	-1	8.65597e-07	noncoding
MSTRG.123306.1	798	68	0.44226000000000004	4.282727241516113	1	0.27694	noncoding
MSTRG.123309.1	346	0	0.418	0.0	-1	0.010841	noncoding
MSTRG.123318.1	1210	61	0.32427	5.796633720397949	1	0.0341146	noncoding
MSTRG.123318.2	1224	55	0.37099000000000004	5.0413003921508786	1	0.0452843	noncoding
MSTRG.123318.3	1229	55	0.38692	5.0413003921508786	1	0.0535052	noncoding
MSTRG.123320.1	443	61	0.35436	11.416013145446776	1	0.0429781	noncoding
MSTRG.123321.1	1407	190	0.36485	11.999967765808105	1	0.739196	coding
MSTRG.123321.2	1489	208	0.34241	11.896689414978024	1	0.730812	coding
MSTRG.123328.1	333	46	0.45281	7.738821983337403	1	0.032438	noncoding
MSTRG.123331.1	319	36	0.40226	5.548872566223144	-1	0.0166501	noncoding
MSTRG.123342.1	1617	61	0.31301	11.999967765808105	1	0.0334098	noncoding
MSTRG.123342.2	1861	77	0.31733999999999996	5.995172309875487	1	0.0691236	noncoding
MSTRG.123342.3	1851	77	0.29688000000000003	5.995172309875487	1	0.0689928	noncoding
MSTRG.123342.4	1764	77	0.30733	5.995172309875487	1	0.0680373	noncoding
MSTRG.123342.5	1775	77	0.30733	5.995172309875487	1	0.0680373	noncoding
MSTRG.123342.6	1771	61	0.34509	11.999967765808105	1	0.0355971	noncoding
MSTRG.123342.7	947	61	0.34292	11.999967765808105	1	0.0352856	noncoding
MSTRG.123342.8	941	61	0.33787999999999996	11.999967765808105	1	0.0346544	noncoding
MSTRG.123342.10	2774	77	0.34468	5.995172309875487	1	0.0810122	noncoding
MSTRG.123342.11	590	61	0.38194000000000006	11.999967765808105	1	0.0453653	noncoding
MSTRG.123342.12	1766	77	0.34829	5.995172309875487	1	0.0835422	noncoding
MSTRG.123342.13	1778	61	0.34509	11.999967765808105	1	0.0355971	noncoding
MSTRG.123342.14	867	61	0.33626	11.999967765808105	1	0.0344785	noncoding
MSTRG.123342.9	2023	77	0.29536999999999997	5.995172309875487	1	0.069327	noncoding
MSTRG.123342.15	748	61	0.34351000000000004	11.999967765808105	1	0.0353679	noncoding
MSTRG.123342.16	684	61	0.39298	11.999967765808105	1	0.0506088	noncoding
MSTRG.123342.17	1788	77	0.37083999999999995	5.995172309875487	1	0.10455	noncoding
MSTRG.123342.18	1748	77	0.34829	5.995172309875487	1	0.0835422	noncoding
MSTRG.123342.19	740	61	0.38322	11.999967765808105	1	0.0459012	noncoding
MSTRG.123344.1	1404	63	0.40622	11.427681922912598	1	0.0758888	noncoding
MSTRG.123345.1	968	57	0.35149	10.07468395233154	1	0.0346043	noncoding
MSTRG.123347.2	994	119	0.36434	11.999967765808105	1	0.215592	noncoding
MSTRG.123347.1	1021	114	0.29584	11.999967765808105	1	0.0909704	noncoding
MSTRG.123348.1	2351	70	0.3403	8.969695854187016	1	0.0445133	noncoding
MSTRG.123355.1	662	127	0.38132	11.431356620788574	1	0.415591	noncoding
MSTRG.123362.1	717	69	0.31432	9.098890495300292	1	0.0366202	noncoding
MSTRG.123362.2	762	72	0.36377	9.618892478942868	1	0.0653823	noncoding
MSTRG.123364.1	556	110	0.40035999999999994	10.203878593444824	1	0.414375	noncoding
MSTRG.123368.1	680	46	0.33934	8.549490928649902	1	0.0147719	noncoding
MSTRG.123368.2	675	46	0.34612	8.549490928649902	1	0.0152204	noncoding
MSTRG.123368.3	673	46	0.35533	8.549490928649902	1	0.0159763	noncoding
MSTRG.123368.4	735	46	0.31057	8.549490928649902	1	0.0139022	noncoding
MSTRG.123368.5	657	46	0.3473	8.549490928649902	1	0.0153077	noncoding
MSTRG.123371.1	1118	43	0.39861	7.869156074523926	1	0.0167675	noncoding
MSTRG.123372.1	296	37	0.45644	7.7302961349487305	1	0.0193581	noncoding
MSTRG.123379.1	592	96	0.39488999999999996	9.4442476272583	1	0.247145	noncoding
MSTRG.123381.1	682	93	0.42510000000000003	4.411410713195801	1	0.63008	coding
MSTRG.123387.1	438	23	0.39263	9.151819038391114	-1	0.0606743	noncoding
MSTRG.123389.2	452	87	0.30835	8.867448997497558	1	0.0658197	noncoding
MSTRG.123395.1	354	42	0.39464	9.745057106018066	-1	0.0908619	noncoding
MSTRG.123396.1	670	86	0.40610999999999997	8.266216850280763	-1	0.0658932	noncoding
MSTRG.123397.1	613	81	0.41899	10.517904090881348	1	0.199143	noncoding
MSTRG.123402.1	398	36	0.37725000000000003	9.182957267761232	1	0.0133434	noncoding
MSTRG.123403.1	366	103	0.41362000000000004	11.999967765808105	-1	0.203024	noncoding
MSTRG.123406.1	1662	37	0.34289000000000003	9.926535606384277	1	0.0148693	noncoding
MSTRG.123407.1	1481	51	0.32916	9.29597034454346	1	0.0206647	noncoding
MSTRG.123407.2	1159	51	0.38215	9.29597034454346	1	0.0290309	noncoding
MSTRG.123407.3	1259	110	0.36814	7.533008003234864	1	0.321533	noncoding
MSTRG.123411.1	465	34	0.42057000000000005	11.999967765808105	-1	0.163811	noncoding
MSTRG.123417.1	238	25	0.35203	6.0008562088012685	1	0.00487137	noncoding
MSTRG.123418.1	1524	91	0.35353	10.20942287445068	1	0.124918	noncoding
MSTRG.123421.1	345	100	0.35976	11.087869071960448	-1	0.178492	noncoding
MSTRG.123440.1	316	68	0.35287	11.630886268615722	1	0.050947	noncoding
MSTRG.123446.1	1000	80	0.33163	11.921187400817871	1	0.0567834	noncoding
MSTRG.123446.2	863	126	0.33475	10.92115383148193	1	0.254198	noncoding
MSTRG.123451.1	439	56	0.41091	6.1378381729125975	1	0.0458393	noncoding
MSTRG.123459.1	307	42	0.38048	4.677019309997559	1	0.027394	noncoding
MSTRG.123462.1	759	144	0.29155	9.717464637756347	1	0.269742	noncoding
MSTRG.123479.1	2858	79	0.29584	10.637750816345214	1	0.0544091	noncoding
MSTRG.123479.2	2131	79	0.33265	10.637750816345214	1	0.0679405	noncoding
MSTRG.123479.3	2525	79	0.32478	10.637750816345214	1	0.063883	noncoding
MSTRG.123479.4	2800	79	0.34531	10.637750816345214	1	0.0759204	noncoding
MSTRG.123482.1	349	14	0.3499	5.275022315979004	1	0.00312083	noncoding
MSTRG.123483.1	864	50	0.38561999999999996	11.159944725036617	1	0.0375013	noncoding
MSTRG.123483.2	790	29	0.3315	11.008572959899901	1	0.0145087	noncoding
MSTRG.123483.3	689	29	0.36911	11.008572959899901	1	0.0150192	noncoding
MSTRG.123484.1	774	112	0.35391	11.891145133972167	1	0.165493	noncoding
MSTRG.123487.1	466	18	0.32579	7.6541318893432635	-1	0.0686492	noncoding
MSTRG.123488.1	253	2	0.33169000000000004	5.275022315979004	1	7.90087e-06	noncoding
MSTRG.123491.1	268	45	0.38699	10.946747779846191	1	0.0310718	noncoding
MSTRG.123496.1	1908	214	0.29483000000000004	11.883666801452637	-1	0.0516748	noncoding
MSTRG.123510.1	314	89	0.36417	11.947232627868651	1	0.0954541	noncoding
MSTRG.123518.1	224	41	0.33652000000000004	5.362383842468262	-1	0.0286954	noncoding
MSTRG.123519.1	581	56	0.36555	9.927115821838381	1	0.0359446	noncoding
MSTRG.123527.1	1057	105	0.39505999999999997	8.84514293670654	1	0.338857	noncoding
MSTRG.123527.2	897	114	0.40795	9.38629055023193	1	0.509053	coding
MSTRG.123529.1	545	101	0.41476	6.484328651428222	-1	0.0493445	noncoding
MSTRG.123532.1	1522	72	0.37012999999999996	4.642290687561036	1	0.147064	noncoding
MSTRG.123532.2	1246	72	0.38371999999999995	4.642290687561036	1	0.171464	noncoding
MSTRG.123533.1	483	133	0.42338000000000003	5.762075614929199	-1	0.0788794	noncoding
MSTRG.123539.1	351	76	0.4415700000000001	5.044483375549316	-1	0.0366863	noncoding
MSTRG.123550.1	452	49	0.30383000000000004	4.657011985778809	1	0.033201	noncoding
MSTRG.123562.3	884	43	0.34595	9.61973056793213	1	0.0174771	noncoding
MSTRG.123562.4	831	39	0.3661	10.763012886047363	1	0.0210575	noncoding
MSTRG.123567.1	4153	374	0.35924	8.678621101379395	1	0.99999	coding
MSTRG.123567.2	4437	374	0.40292	8.678621101379395	1	0.999999	coding
MSTRG.123567.3	3988	374	0.38072	8.678621101379395	1	0.999997	coding
MSTRG.123567.4	4329	374	0.42547000000000007	8.678621101379395	1	1	coding
MSTRG.123567.5	4302	374	0.42547000000000007	8.678621101379395	1	1	coding
MSTRG.123571.1	2384	115	0.34855	9.947229957580568	1	0.257998	noncoding
MSTRG.123571.2	2186	115	0.40794	9.947229957580568	1	0.517141	coding
MSTRG.123571.3	1717	147	0.40735999999999994	10.402376747131349	1	0.821453	coding
MSTRG.123571.4	2309	86	0.29675	11.999967765808105	1	0.0550694	noncoding
MSTRG.123571.5	2118	86	0.32793000000000005	11.999967765808105	1	0.0624415	noncoding
MSTRG.123571.6	1694	86	0.37095	11.999967765808105	1	0.0916105	noncoding
MSTRG.123571.7	1810	112	0.29152	11.209907722473144	1	0.107442	noncoding
MSTRG.123574.1	858	121	0.33779000000000003	11.664023017883299	1	0.18676	noncoding
MSTRG.123575.1	859	60	0.34691	10.51977367401123	1	0.0398342	noncoding
MSTRG.123575.2	723	60	0.29751000000000005	10.51977367401123	1	0.0331207	noncoding
MSTRG.123578.1	1225	100	0.29151	9.2998384475708	1	0.0893822	noncoding
MSTRG.123580.1	1851	75	0.33464	10.67230587005615	1	0.0608735	noncoding
MSTRG.123581.1	2993	109	0.30781000000000003	10.330687904357909	1	0.129181	noncoding
MSTRG.123581.2	2636	109	0.27911	10.330687904357909	1	0.102019	noncoding
MSTRG.123581.3	2981	113	0.33366000000000007	9.93549671173096	1	0.201203	noncoding
MSTRG.123581.4	4764	113	0.28584	9.93549671173096	1	0.11947	noncoding
MSTRG.123581.5	2773	96	0.27911	11.40911502838135	1	0.0730499	noncoding
MSTRG.123581.6	1880	96	0.29961000000000004	11.40911502838135	1	0.0782425	noncoding
MSTRG.123581.7	3426	161	0.28419	10.4132719039917	1	0.301634	noncoding
MSTRG.123581.8	2917	113	0.34315	9.93549671173096	1	0.227012	noncoding
MSTRG.123581.9	2194	96	0.30857	11.40911502838135	1	0.0827409	noncoding
MSTRG.123581.10	2675	96	0.33959000000000006	11.40911502838135	1	0.108914	noncoding
MSTRG.123581.11	2567	113	0.30781000000000003	9.93549671173096	1	0.147517	noncoding
MSTRG.123581.12	1821	96	0.32598	11.40911502838135	1	0.0953007	noncoding
MSTRG.123593.1	285	85	0.33813	5.164299964904784	-1	0.0454018	noncoding
MSTRG.123596.1	241	20	0.4333	9.300998878479003	1	0.0096635	noncoding
MSTRG.123597.1	1306	37	0.31028	4.251295280456543	1	0.0207534	noncoding
MSTRG.123603.1	872	156	0.40921	11.972697639465334	1	0.755519	coding
MSTRG.123606.1	2012	79	0.28104	10.712856483459472	1	0.0532816	noncoding
MSTRG.123622.1	948	91	0.35911	8.19130458831787	1	0.126414	noncoding
MSTRG.123630.1	456	79	0.40817000000000003	11.950327110290527	1	0.120305	noncoding
MSTRG.123631.1	645	92	0.34512999999999994	8.93836421966553	1	0.112996	noncoding
MSTRG.123633.1	1014	41	0.40575	6.690369987487793	1	0.0156911	noncoding
MSTRG.123633.2	1130	27	0.37951999999999997	5.823575401306152	1	0.00654582	noncoding
MSTRG.123633.3	785	27	0.33779000000000003	5.823575401306152	1	0.00555202	noncoding
MSTRG.123634.1	551	47	0.45203	11.999967765808105	1	0.0725694	noncoding
MSTRG.123639.1	308	54	0.39665	6.741866111755372	1	0.0310461	noncoding
MSTRG.123642.1	1059	147	0.36719999999999997	6.204623985290527	1	0.859677	coding
MSTRG.123642.2	742	91	0.43474	5.671815299987793	1	0.415176	noncoding
MSTRG.123644.1	225	20	0.37163999999999997	11.999967765808105	-1	0.180269	noncoding
MSTRG.123659.1	2078	102	0.30552	5.152363777160643	1	0.295232	noncoding
MSTRG.123673.1	247	62	0.35621	10.375235557556149	-1	0.15509	noncoding
MSTRG.123676.1	1688	134	0.30392	10.507847023010253	1	0.22224	noncoding
MSTRG.123676.2	1730	100	0.34847	8.73264560699463	1	0.159884	noncoding
MSTRG.123676.3	1657	100	0.35944	6.22195987701416	1	0.260305	noncoding
MSTRG.123677.1	1950	78	0.30679	9.59420108795166	1	0.0508105	noncoding
MSTRG.123677.3	1708	78	0.32800000000000007	9.59420108795166	1	0.0589728	noncoding
MSTRG.123677.2	4036	122	0.29386	11.360505867004395	1	0.128929	noncoding
MSTRG.123677.4	2184	78	0.31327000000000005	9.59420108795166	1	0.0528615	noncoding
MSTRG.123677.5	3986	122	0.29386	11.360505867004395	1	0.128929	noncoding
MSTRG.123677.6	2851	122	0.3173	11.360505867004395	1	0.165109	noncoding
MSTRG.123682.1	299	32	0.4126	4.0500284194946286	1	0.0303521	noncoding
MSTRG.123682.3	1158	99	0.47967000000000004	4.0500284194946286	1	0.748909	coding
MSTRG.123694.1	304	48	0.28186	5.8462541580200185	-1	0.0916125	noncoding
MSTRG.123702.1	1398	269	0.45077	6.956603813171387	1	0.999979	coding
MSTRG.123702.2	1285	157	0.34832	5.384323692321778	1	0.927037	coding
MSTRG.123711.2	1189	96	0.33019	9.002123451232912	1	0.111453	noncoding
MSTRG.123711.1	2378	141	0.28027	9.432643318176268	-1	0.152604	noncoding
MSTRG.123711.3	1358	79	0.32730000000000004	10.220124626159667	1	0.0641042	noncoding
MSTRG.123711.4	1544	79	0.31668	10.220124626159667	1	0.0591984	noncoding
MSTRG.123711.5	2442	79	0.34183	10.220124626159667	1	0.0727598	noncoding
MSTRG.123711.6	2356	141	0.36466	9.432643318176268	-1	0.158723	noncoding
MSTRG.123711.7	1881	178	0.32081000000000004	9.179411506652833	-1	0.175343	noncoding
MSTRG.123711.8	2390	75	0.32521	6.085034751892089	-1	0.0615822	noncoding
MSTRG.123712.1	1033	62	0.42069999999999996	8.260221290588383	1	0.0628863	noncoding
MSTRG.123713.1	1294	54	0.28291000000000005	5.595310020446777	1	0.0329405	noncoding
MSTRG.123713.2	1293	54	0.30601	5.595310020446777	1	0.026541	noncoding
MSTRG.123713.3	956	54	0.38747000000000004	5.595310020446777	1	0.0391008	noncoding
MSTRG.123715.1	433	13	0.35334	6.501948738098144	1	1.65754e-05	noncoding
MSTRG.123715.2	444	13	0.32361	6.501948738098144	1	1.87425e-05	noncoding
MSTRG.123716.1	482	45	0.35206000000000004	8.189499473571779	1	0.0139775	noncoding
MSTRG.123719.1	1531	235	0.34691	11.72056179046631	1	0.896046	coding
MSTRG.123719.2	1005	193	0.35972	11.756341743469239	1	0.772725	coding
MSTRG.123721.1	748	64	0.38509	6.891636848449708	1	0.0478208	noncoding
MSTRG.123733.1	453	74	0.42688000000000004	11.650420188903809	1	0.150547	noncoding
MSTRG.123741.1	494	44	0.40115	8.935334205627445	1	0.0224096	noncoding
MSTRG.123762.1	680	71	0.47475	10.289557075500486	1	0.317096	noncoding
MSTRG.123762.2	2390	80	0.2886	10.36556529998779	1	0.0536835	noncoding
MSTRG.123764.1	348	25	0.39549	10.834314918518068	-1	0.129272	noncoding
MSTRG.123765.1	565	59	0.35303	7.800303840637207	1	0.0265461	noncoding
MSTRG.123766.1	1403	87	0.28705	6.714924430847168	1	0.0815903	noncoding
MSTRG.123775.1	1471	86	0.39428	11.214807319641114	1	0.159257	noncoding
MSTRG.123775.2	1248	86	0.37313	11.214807319641114	1	0.1218	noncoding
MSTRG.123775.3	1356	83	0.36512999999999995	9.489311027526856	1	0.102615	noncoding
MSTRG.123775.4	1196	83	0.38499	9.489311027526856	1	0.130066	noncoding
MSTRG.123781.1	2194	439	0.44675000000000004	5.556432151794433	1	1	coding
MSTRG.123781.2	1544	187	0.36302999999999996	9.16045780181885	1	0.928182	coding
MSTRG.123781.3	1538	315	0.39749	6.1345415115356445	1	0.999997	coding
MSTRG.123781.4	2186	373	0.40899	7.708583641052246	1	1	coding
MSTRG.123781.5	2240	418	0.3832	5.429453849792479	1	1	coding
MSTRG.123781.6	1574	196	0.36280999999999997	4.58630428314209	1	0.99733	coding
MSTRG.123796.1	334	5	0.38291000000000003	4.0500284194946286	1	0.00377215	noncoding
MSTRG.123799.1	405	67	0.3993	11.999967765808105	1	0.0675996	noncoding
MSTRG.123804.1	236	36	0.47180999999999995	11.480223655700684	1	0.0756799	noncoding
MSTRG.123806.1	586	106	0.39111	9.711920356750486	1	0.334714	noncoding
MSTRG.123807.1	568	47	0.38453000000000004	9.787283897399899	1	0.0276064	noncoding
MSTRG.123820.1	501	43	0.36778	7.998866462707519	1	0.0134678	noncoding
MSTRG.123824.1	3629	1015	0.4996	5.810729789733887	1	1	coding
MSTRG.123841.1	3131	253	0.28590000000000004	8.877506065368653	1	0.93755	coding
MSTRG.123841.2	2950	253	0.31208	8.877506065368653	1	0.975574	coding
MSTRG.123841.3	2145	237	0.32574000000000003	8.6603120803833	1	0.976607	coding
MSTRG.123841.4	2603	237	0.33547000000000005	8.6603120803833	1	0.983741	coding
MSTRG.123841.5	2879	253	0.29206	8.877506065368653	1	0.947518	coding
MSTRG.123841.6	2603	253	0.28063	8.877506065368653	1	0.925668	coding
MSTRG.123841.7	2436	237	0.32105000000000006	8.6603120803833	1	0.972172	coding
MSTRG.123841.10	2672	238	0.30933	8.802464866638186	1	0.954868	coding
MSTRG.123841.8	2138	237	0.32979	8.6603120803833	1	0.979885	coding
MSTRG.123841.9	2989	141	0.32076	9.481832695007324	1	0.372593	noncoding
MSTRG.123846.1	1770	92	0.29174	11.999967765808105	1	0.0609625	noncoding
MSTRG.123846.2	844	92	0.35553	11.999967765808105	1	0.0925696	noncoding
MSTRG.123859.1	2061	110	0.28567000000000004	11.054925727844235	1	0.101845	noncoding
MSTRG.123859.2	1669	134	0.32227	11.611674690246584	1	0.208754	noncoding
MSTRG.123860.1	949	52	0.34519	5.287413215637206	1	0.027665	noncoding
MSTRG.123862.1	297	17	0.39914000000000005	6.514453315734863	1	0.00354658	noncoding
MSTRG.123877.1	636	22	0.34975999999999996	5.874218940734862	1	0.00419804	noncoding
MSTRG.123884.1	453	43	0.46982999999999997	9.969149208068849	-1	0.0782546	noncoding
MSTRG.123890.1	994	60	0.31329	11.885149574279783	1	0.0335326	noncoding
MSTRG.123890.2	791	60	0.37339999999999995	11.885149574279783	1	0.0426024	noncoding
MSTRG.123890.3	748	68	0.30874	9.993905067443851	1	0.039414	noncoding
MSTRG.123890.4	675	81	0.33874	11.93201808929443	1	0.0608185	noncoding
MSTRG.123890.5	718	42	0.36145000000000005	10.277243614196774	1	0.0212229	noncoding
MSTRG.123900.1	1563	230	0.44834999999999997	6.453010368347167	1	0.999798	coding
MSTRG.123902.1	3986	73	0.27937000000000006	9.183924293518068	1	0.0387986	noncoding
MSTRG.123902.2	3736	73	0.28982	9.183924293518068	1	0.0389285	noncoding
MSTRG.123903.1	1510	193	0.44822999999999996	9.639844703674317	1	0.994692	coding
MSTRG.123903.2	1475	79	0.32564	8.459879875183105	1	0.0545353	noncoding
MSTRG.123903.3	938	36	0.3649	7.728420448303221	1	0.00888599	noncoding
MSTRG.123929.1	508	45	0.38486	4.715044593811036	1	0.0338416	noncoding
MSTRG.123937.1	1813	84	0.37778999999999996	7.774460029602051	1	0.115598	noncoding
MSTRG.123946.1	286	75	0.3032	11.999967765808105	1	0.0448291	noncoding
MSTRG.123951.1	215	27	0.38775000000000004	5.712966728210449	1	0.00717708	noncoding
MSTRG.123960.1	561	126	0.42142	11.97082805633545	1	0.556514	coding
MSTRG.123961.1	3352	334	0.28571	11.180768013000488	1	0.930078	coding
MSTRG.123983.1	645	53	0.35223000000000004	11.875414848327637	1	0.0301643	noncoding
MSTRG.123983.2	552	53	0.34872	11.875414848327637	1	0.0297721	noncoding
MSTRG.123987.1	602	112	0.40819	4.876865196228027	1	0.775599	coding
MSTRG.123988.1	1302	148	0.37139	11.999967765808105	1	0.454911	noncoding
MSTRG.124005.1	493	20	0.44605	7.834085273742677	1	0.00647163	noncoding
MSTRG.124016.1	292	4	0.34183	5.275022315979004	1	9.20246e-06	noncoding
MSTRG.124021.1	329	25	0.40693	5.750594139099121	-1	0.0143338	noncoding
MSTRG.124036.1	1390	146	0.41384	11.618959617614745	1	0.753405	coding
MSTRG.124036.2	1371	98	0.33999	5.873423194885253	1	0.222198	noncoding
MSTRG.124039.1	357	62	0.42880999999999997	10.725943565368652	1	0.105605	noncoding
MSTRG.124042.1	533	48	0.41188	11.291653633117676	1	0.0451225	noncoding
MSTRG.124045.1	478	75	0.45309	8.683971977233888	1	0.19452	noncoding
MSTRG.124047.1	437	21	0.43805000000000005	9.303577613830566	1	0.0107633	noncoding
MSTRG.124052.1	366	78	0.42032	4.749830055236816	-1	0.0344763	noncoding
MSTRG.124054.1	354	69	0.44823999999999997	10.218190574645995	1	0.186655	noncoding
MSTRG.124056.1	518	41	0.37275	6.528719902038574	-1	0.0276511	noncoding
MSTRG.124056.2	658	59	0.33217	10.864808464050292	1	0.0364556	noncoding
MSTRG.124057.1	499	124	0.41815	11.53489284515381	-1	0.218195	noncoding
MSTRG.124072.1	525	39	0.43818	9.691354942321777	1	0.0326885	noncoding
MSTRG.124088.1	371	64	0.45527999999999996	7.767127799987794	1	0.0952067	noncoding
MSTRG.124089.1	539	68	0.31479	11.999967765808105	-1	0.151662	noncoding
MSTRG.124090.1	964	121	0.37963	5.949530601501464	-1	0.063614	noncoding
MSTRG.124091.1	1110	60	0.40786	11.999967765808105	1	0.0582453	noncoding
MSTRG.124091.2	1076	60	0.4242	11.999967765808105	1	0.0739677	noncoding
MSTRG.124091.3	1072	60	0.42172	11.999967765808105	1	0.0711048	noncoding
MSTRG.124092.1	842	160	0.30189	9.916865348815914	1	0.409687	noncoding
MSTRG.124105.1	1078	81	0.29827000000000004	9.389385032653806	1	0.0523969	noncoding
MSTRG.124105.2	994	69	0.33813000000000004	9.6252103805542	1	0.0461647	noncoding
MSTRG.124123.1	521	78	0.3478	5.85819034576416	1	0.0920026	noncoding
MSTRG.124124.1	2392	96	0.29751	7.437689018249511	1	0.0960975	noncoding
MSTRG.124124.2	2297	96	0.29476	7.437689018249511	1	0.0950416	noncoding
MSTRG.124124.3	2065	96	0.29152	7.437689018249511	1	0.0940225	noncoding
MSTRG.124124.4	1994	96	0.294	7.437689018249511	1	0.0947806	noncoding
MSTRG.124124.5	2155	96	0.31154	7.437689018249511	1	0.104157	noncoding
MSTRG.124124.6	2139	96	0.29152	7.437689018249511	1	0.0940225	noncoding
MSTRG.124125.1	632	79	0.3984	6.039620399475097	1	0.155214	noncoding
MSTRG.124126.1	376	86	0.38258000000000003	9.555197715759277	1	0.143559	noncoding
MSTRG.124127.1	692	58	0.3575	4.490246391296386	1	0.0639385	noncoding
MSTRG.124127.2	695	58	0.3575	4.490246391296386	1	0.0639385	noncoding
MSTRG.124128.1	3501	162	0.31435	5.6357225418090815	1	0.880269	coding
MSTRG.124128.2	3171	176	0.31096	6.637225532531739	1	0.86979	coding
MSTRG.124128.3	3367	176	0.32644	6.637225532531739	1	0.903165	coding
MSTRG.124128.4	2152	162	0.34519	5.6357225418090815	1	0.929428	coding
MSTRG.124128.5	2075	147	0.36364	6.180183219909667	1	0.852233	coding
MSTRG.124128.6	3341	147	0.32919	6.180183219909667	1	0.746172	coding
MSTRG.124130.1	671	47	0.40524	4.722376823425292	1	0.0474224	noncoding
MSTRG.124131.1	695	79	0.38388999999999995	5.85819034576416	1	0.141101	noncoding
MSTRG.124137.1	866	53	0.46144999999999997	11.481577491760255	1	0.128359	noncoding
MSTRG.124137.2	783	53	0.46134000000000003	11.481577491760255	1	0.128055	noncoding
MSTRG.124137.3	655	39	0.3978	9.622953987121583	1	0.0203954	noncoding
MSTRG.124138.1	1214	73	0.33644	9.922796440124511	1	0.0548186	noncoding
MSTRG.124149.1	365	49	0.43728	10.665343284606934	1	0.0667022	noncoding
MSTRG.124159.1	366	33	0.31358	11.999967765808105	1	0.0178344	noncoding
MSTRG.124163.1	343	26	0.34512	7.953480720520019	1	0.0052374	noncoding
MSTRG.124164.1	1032	168	0.4443100000000001	11.999967765808105	-1	0.303905	noncoding
MSTRG.124165.1	1051	98	0.40525	6.6938371658325195	1	0.342108	noncoding
MSTRG.124166.1	617	57	0.39639	11.453146934509277	1	0.0530799	noncoding
MSTRG.124166.2	399	57	0.43924	11.453146934509277	1	0.0984587	noncoding
MSTRG.124179.1	1456	91	0.37472000000000005	6.7095247268676745	1	0.18029	noncoding
MSTRG.124179.2	1435	91	0.38858000000000004	6.7095247268676745	1	0.210881	noncoding
MSTRG.124181.1	699	47	0.32309000000000004	11.122166252136228	1	0.0252613	noncoding
MSTRG.124181.2	835	37	0.35684	10.847466468811035	1	0.019031	noncoding
MSTRG.124181.3	417	29	0.34334	9.103209877014159	1	0.00829699	noncoding
MSTRG.124185.1	2004	197	0.39027	11.699738502502441	1	0.917389	coding
MSTRG.124185.2	1930	197	0.39213000000000003	11.699738502502441	1	0.922006	coding
MSTRG.124203.1	1297	64	0.32962	9.30048313140869	1	0.0341742	noncoding
MSTRG.124206.1	1786	95	0.30644	7.807911109924317	1	0.0912472	noncoding
MSTRG.124207.1	259	39	0.38612	6.6921888351440435	-1	0.0251912	noncoding
MSTRG.124210.1	376	9	0.40621	8.497787284851075	1	0.00313739	noncoding
MSTRG.124212.1	1236	90	0.43609000000000003	11.196562767028809	1	0.337852	noncoding
MSTRG.124212.2	1083	90	0.40874	11.196562767028809	1	0.224793	noncoding
MSTRG.124211.2	2100	184	0.39144999999999996	8.402696418762211	1	0.969862	coding
MSTRG.124219.1	236	13	0.43417999999999995	11.000256538391113	1	0.0121244	noncoding
MSTRG.124221.1	952	205	0.42041999999999996	9.608577537536618	1	0.993541	coding
MSTRG.124224.1	448	113	0.40161	11.366630363464353	1	0.389235	noncoding
MSTRG.124226.1	1622	87	0.31916	11.933694267272948	1	0.0622169	noncoding
MSTRG.124230.1	1827	120	0.29072	8.187694358825684	1	0.181335	noncoding
MSTRG.124230.2	1906	120	0.27863	8.187694358825684	1	0.167314	noncoding
MSTRG.124233.1	1871	77	0.31336	8.723684501647949	1	0.047024	noncoding
MSTRG.124233.2	1861	77	0.31024000000000007	8.723684501647949	1	0.0461736	noncoding
MSTRG.124235.1	2991	204	0.39041	5.872797966003417	1	0.997582	coding
MSTRG.124235.2	2718	204	0.39549	5.872797966003417	1	0.99788	coding
MSTRG.124235.3	2869	204	0.39041	5.872797966003417	1	0.997582	coding
MSTRG.124235.4	2001	204	0.37091	5.872797966003417	1	0.995883	coding
MSTRG.124254.1	1195	121	0.35722	11.852657508850097	1	0.221924	noncoding
MSTRG.124267.1	1300	103	0.43213999999999997	9.377393913269042	1	0.481073	noncoding
MSTRG.124268.1	580	59	0.3943	9.297453117370605	1	0.0478324	noncoding
MSTRG.124267.2	1248	103	0.39182999999999996	9.377393913269042	1	0.305584	noncoding
MSTRG.124269.1	385	70	0.45436	4.0500284194946286	1	0.346528	noncoding
MSTRG.124271.8	568	66	0.44082000000000005	4.749318504333496	1	0.190839	noncoding
MSTRG.124271.9	687	72	0.35797	11.60722637176514	-1	0.179623	noncoding
MSTRG.124278.1	1873	248	0.43055000000000004	8.138376045227051	1	0.999763	coding
