#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.96922.1_rev	331	31	0.34883000000000003	9.302675056457517	1	0.00975573	noncoding
MSTRG.96952.1_rev	1019	34	0.30165	9.700251579284668	1	0.0125834	noncoding
MSTRG.97018.1_rev	382	40	0.42053	6.0115987777709945	1	0.0191827	noncoding
MSTRG.97075.1_rev	432	77	0.30025	8.987037849426269	1	0.0448391	noncoding
MSTRG.97151.1_rev	411	43	0.35837	9.034164237976075	-1	0.091942	noncoding
MSTRG.97292.1_rev	310	47	0.47825	5.573256492614745	1	0.0374054	noncoding
MSTRG.97542.1_rev	399	37	0.41263	8.939073371887211	-1	0.0523598	noncoding
MSTRG.97754.1_rev	266	28	0.36397999999999997	4.0500284194946286	-1	0.0120443	noncoding
MSTRG.97868.1_rev	1184	128	0.32006	9.64371280670166	1	0.263991	noncoding
MSTRG.98097.1_rev	509	23	0.36031	8.34286975860596	-1	0.0585514	noncoding
MSTRG.98363.1_rev	258	27	0.39779	9.778967475891111	1	0.0119707	noncoding
MSTRG.98472.1_rev	447	28	0.35627999999999993	9.697028160095215	1	0.00997694	noncoding
MSTRG.98535.1_rev	456	29	0.23588	8.84056568145752	1	0.0203285	noncoding
MSTRG.98648.1_rev	281	23	0.40478	9.570670127868649	1	0.00965081	noncoding
MSTRG.98725.1_rev	372	34	0.32545	8.230050086975101	1	0.0079245	noncoding
MSTRG.98766.1_rev	249	13	0.29079	4.369065666198731	1	0.00727582	noncoding
MSTRG.98823.1_rev	369	42	0.32633999999999996	11.999967765808105	1	0.0210151	noncoding
MSTRG.98832.1_rev	601	27	0.30867999999999995	8.36614284515381	-1	0.118391	noncoding
MSTRG.98872.1_rev	543	27	0.34514	5.711318397521972	1	0.00575376	noncoding
MSTRG.98889.1_rev	397	45	0.35388000000000003	10.19723834991455	-1	0.145057	noncoding
MSTRG.99119.1_rev	331	5	0.41728	11.999967765808105	1	0.00718465	noncoding
MSTRG.99336.1_rev	319	27	0.41534000000000004	8.039739418029786	1	0.00803566	noncoding
MSTRG.99459.1_rev	252	24	0.32086	4.0500284194946286	1	0.0102825	noncoding
MSTRG.99499.1_rev	560	25	0.356	7.976302528381348	1	0.00511999	noncoding
MSTRG.99530.1_rev	446	32	0.39923	5.745649147033691	-1	0.0163216	noncoding
MSTRG.99645.1_rev	301	7	0.33741	9.500077247619632	1	0.00391871	noncoding
MSTRG.99706.1_rev	619	53	0.34696	10.638459968566895	1	0.0315195	noncoding
MSTRG.99952.1_rev	428	46	0.36741	9.922796440124511	-1	0.121337	noncoding
MSTRG.100175.1_rev	357	24	0.34153999999999995	9.515291786193849	1	0.00776781	noncoding
MSTRG.100497.1_rev	253	33	0.44822	6.705659675598144	-1	0.0181792	noncoding
MSTRG.100674.1_rev	3454	416	0.35655000000000003	9.179282569885256	1	0.999997	coding
MSTRG.100742.1_rev	384	33	0.34559	9.810492515563965	1	0.0123711	noncoding
MSTRG.100875.1_rev	320	14	0.3218	9.349672508239745	-1	0.137642	noncoding
MSTRG.100994.1_rev	370	58	0.39655999999999997	8.138118171691897	-1	0.0497277	noncoding
MSTRG.101474.1_rev	283	24	0.30697	8.517643547058107	1	0.00591102	noncoding
MSTRG.102076.1_rev	502	0	0.38443	0.0	-1	1.43789e-05	noncoding
MSTRG.102332.1_rev	270	13	0.35237	7.975528907775878	1	0.0028071	noncoding
MSTRG.102356.1_rev	647	87	0.38812	8.707502937316896	1	0.151807	noncoding
MSTRG.102359.1_rev	601	63	0.34628000000000003	8.98832721710205	1	0.03491	noncoding
MSTRG.102411.1_rev	336	19	0.32317	5.936628150939941	1	0.0036442	noncoding
MSTRG.102415.1_rev	720	51	0.41311	4.307679557800294	1	0.0860739	noncoding
MSTRG.102642.1_rev	367	63	0.40625	9.881730079650879	1	0.0735389	noncoding
MSTRG.102979.1_rev	289	6	0.41063999999999995	5.314866447448731	1	0.00255177	noncoding
MSTRG.103030.1_rev	316	45	0.33647	5.410412788391112	1	0.0171602	noncoding
MSTRG.103228.1_rev	751	83	0.425	7.5904722213745135	1	0.190534	noncoding
MSTRG.103367.1_rev	442	96	0.45595	9.914286613464352	-1	0.131136	noncoding
MSTRG.103380.1_rev	215	32	0.41221	4.576130104064942	1	0.0210794	noncoding
MSTRG.103801.1_rev	295	14	0.47169000000000005	5.275022315979004	1	0.00475504	noncoding
MSTRG.103922.1_rev	322	20	0.38252	10.044254875183103	-1	0.100951	noncoding
MSTRG.104074.1_rev	305	76	0.47076	8.43680019378662	-1	0.0568275	noncoding
MSTRG.104340.1_rev	240	23	0.34056	11.006445503234861	-1	0.183491	noncoding
MSTRG.104416.1_rev	266	34	0.36800999999999995	5.409901237487793	1	0.0105959	noncoding
MSTRG.104616.1_rev	736	49	0.39249999999999996	9.741769218444823	1	0.0321754	noncoding
MSTRG.104969.1_rev	656	51	0.28382	9.301836967468262	1	0.020377	noncoding
MSTRG.105246.1_rev	340	22	0.30218	5.222332572937011	1	0.0063151	noncoding
MSTRG.105247.1_rev	1234	75	0.32412	8.264024925231933	1	0.0454497	noncoding
MSTRG.105355.1_rev	248	0	0.46493000000000007	0.0	-1	0.0898437	noncoding
MSTRG.105387.1_rev	997	72	0.37607	6.15233211517334	1	0.0801165	noncoding
MSTRG.105400.1_rev	334	47	0.45930000000000004	6.705887031555175	1	0.0329962	noncoding
MSTRG.105411.1_rev	831	30	0.27918000000000004	10.582501411437985	-1	0.19198	noncoding
MSTRG.105438.1_rev	434	39	0.35226	6.006312751770018	1	0.010746	noncoding
MSTRG.105475.1_rev	497	20	0.41968000000000005	11.000127601623536	1	0.0142444	noncoding
MSTRG.105637.1_rev	474	38	0.45636999999999994	4.501102638244629	1	0.0391669	noncoding
MSTRG.105722.1_rev	411	27	0.37734	8.312182807922365	1	0.00666434	noncoding
MSTRG.105770.1_rev	305	0	0.35942999999999997	0.0	-1	2.17185e-06	noncoding
MSTRG.105779.1_rev	352	11	0.4321500000000001	11.263674354553224	1	0.0111852	noncoding
MSTRG.105907.1_rev	785	50	0.36454	6.691449928283691	-1	0.035444	noncoding
MSTRG.106005.1_rev	343	104	0.46984	6.18325252532959	-1	0.0575695	noncoding
MSTRG.106006.1_rev	287	0	0.36447999999999997	0.0	-1	3.02524e-06	noncoding
MSTRG.106066.1_rev	262	23	0.31036	11.165940284729004	-1	0.200638	noncoding
MSTRG.106102.1_rev	412	53	0.39259999999999995	9.559774971008299	-1	0.09118	noncoding
MSTRG.106194.1_rev	492	40	0.41184000000000004	4.682475852966308	1	0.0331206	noncoding
MSTRG.106216.1_rev	463	136	0.43883	4.77597599029541	-1	0.106878	noncoding
MSTRG.106245.1_rev	457	36	0.29624	4.0500284194946286	1	0.026559	noncoding
MSTRG.106287.1_rev	612	25	0.34634000000000004	9.992422294616702	1	0.00959094	noncoding
MSTRG.106288.1_rev	490	25	0.32401	9.992422294616702	1	0.00970541	noncoding
MSTRG.106421.1_rev	301	23	0.41148	8.419522666931154	1	0.00686921	noncoding
MSTRG.106445.1_rev	242	13	0.42593	8.498431968688966	1	0.00447951	noncoding
MSTRG.106448.1_rev	666	95	0.42355000000000004	10.622213935852049	1	0.347883	noncoding
MSTRG.106465.1_rev	401	58	0.35482	9.433739280700681	1	0.0327099	noncoding
MSTRG.106539.1_rev	674	48	0.37446999999999997	9.183988761901855	1	0.0230592	noncoding
MSTRG.106558.1_rev	337	12	0.39603000000000005	10.301354789733885	1	0.00695712	noncoding
MSTRG.106560.1_rev	429	33	0.38133	5.302361869812012	1	0.0115355	noncoding
MSTRG.106567.1_rev	761	33	0.37461	8.555422019958495	1	0.00950255	noncoding
MSTRG.106618.1_rev	245	10	0.45988999999999997	5.275022315979004	1	0.00387903	noncoding
MSTRG.106715.1_rev	237	12	0.35365	6.49137668609619	-1	0.0248383	noncoding
MSTRG.106776.1_rev	347	39	0.37194999999999995	10.115427970886227	1	0.0191714	noncoding
MSTRG.107108.1_rev	277	21	0.31283	4.944674110412596	1	0.00595612	noncoding
MSTRG.107206.1_rev	332	62	0.33408	9.00418643951416	1	0.030874	noncoding
MSTRG.107459.1_rev	952	42	0.37719	8.44859790802002	1	0.0148113	noncoding
MSTRG.107739.1_rev	280	9	0.38484999999999997	9.500077247619632	1	0.00425418	noncoding
MSTRG.107772.1_rev	358	50	0.39016	9.676462745666505	-1	0.0955569	noncoding
MSTRG.107989.1_rev	244	18	0.40515999999999996	8.496433448791507	1	0.00510588	noncoding
MSTRG.108057.1_rev	715	68	0.34630000000000005	9.642165565490721	1	0.0475456	noncoding
MSTRG.108062.1_rev	352	61	0.39991	10.286398124694824	1	0.0658213	noncoding
MSTRG.108078.1_rev	643	86	0.38433	4.633480644226075	1	0.341904	noncoding
MSTRG.108253.1_rev	281	31	0.31235999999999997	6.491604042053221	1	0.00645837	noncoding
MSTRG.108270.1_rev	315	25	0.41525999999999996	10.834379386901855	-1	0.116625	noncoding
MSTRG.108287.1_rev	425	0	0.33094	0.0	-1	5.98174e-07	noncoding
MSTRG.108494.1_rev	383	54	0.36406999999999995	6.466879081726074	1	0.024253	noncoding
MSTRG.108639.1_rev	491	68	0.41567000000000004	8.935914421081545	1	0.0895779	noncoding
MSTRG.108789.1_rev	256	40	0.38053000000000003	7.698409461975097	1	0.0120749	noncoding
MSTRG.109055.1_rev	243	16	0.37724	4.667413520812987	1	0.00516783	noncoding
MSTRG.109179.1_rev	256	49	0.40891999999999995	5.952884101867675	1	0.0310957	noncoding
MSTRG.109221.1_rev	212	0	0.36968999999999996	0.0	-1	4.38195e-06	noncoding
MSTRG.109280.1_rev	1540	126	0.41057	10.14901599884033	1	0.653629	coding
MSTRG.109325.1_rev	241	24	0.35212	9.524639701843263	1	0.00787186	noncoding
MSTRG.109481.1_rev	269	21	0.48761	5.270304679870605	1	0.00630898	noncoding
MSTRG.109486.1_rev	1145	40	0.30106	11.999967765808105	1	0.0224209	noncoding
MSTRG.109597.1_rev	275	21	0.37492000000000003	4.780523109436035	1	0.00658297	noncoding
MSTRG.109766.1_rev	317	62	0.46905	6.257086372375488	1	0.0882303	noncoding
MSTRG.109869.1_rev	343	55	0.3349	9.301836967468262	1	0.0248265	noncoding
MSTRG.109961.1_rev	435	32	0.33415	8.987618064880369	1	0.00896693	noncoding
MSTRG.110039.1_rev	406	48	0.28131	9.29996738433838	1	0.0188424	noncoding
MSTRG.110086.1_rev	404	36	0.36683	8.979430580139162	1	0.0118508	noncoding
MSTRG.110111.1_rev	299	21	0.32018	5.578372001647948	1	0.00449277	noncoding
MSTRG.110161.1_rev	249	23	0.41974	8.515258216857909	1	0.00755221	noncoding
MSTRG.110230.1_rev	283	2	0.37890999999999997	5.275022315979004	-1	0.0102739	noncoding
MSTRG.110401.1_rev	472	19	0.25059	9.49311466217041	1	0.0138616	noncoding
MSTRG.110402.1_rev	306	25	0.34564	5.997104835510252	1	0.00481124	noncoding
MSTRG.110424.1_rev	266	15	0.35811	4.406579399108887	-1	0.0112155	noncoding
MSTRG.110580.1_rev	1123	52	0.37216000000000005	6.505074882507324	-1	0.0315095	noncoding
MSTRG.110863.1_rev	340	52	0.47337999999999997	5.667438697814942	-1	0.0245899	noncoding
MSTRG.111480.1_rev	1272	165	0.31879	11.999967765808105	1	0.29463	noncoding
MSTRG.111493.1_rev	328	35	0.35425999999999996	10.620408821105958	1	0.0168915	noncoding
MSTRG.111606.1_rev	287	19	0.39093	9.788379859924316	1	0.0078518	noncoding
MSTRG.111859.1_rev	245	7	0.32221	6.49137668609619	1	1.03853e-05	noncoding
MSTRG.111925.1_rev	3425	126	0.28705	11.931824684143066	1	0.108322	noncoding
MSTRG.111928.1_rev	3436	126	0.28705	11.931824684143066	1	0.108322	noncoding
MSTRG.112037.1_rev	404	22	0.29562	7.9536741256713865	1	0.00513775	noncoding
MSTRG.112114.1_rev	426	40	0.38920999999999994	9.996290397644042	1	0.0219412	noncoding
MSTRG.112220.1_rev	4237	187	0.36588	8.759013175964355	1	0.939818	coding
MSTRG.112296.1_rev	311	15	0.34748	9.349672508239745	-1	0.104321	noncoding
MSTRG.112721.1_rev	450	21	0.30151	5.986305427551269	1	0.00475821	noncoding
MSTRG.112727.1_rev	326	35	0.35596	9.039386177062987	1	0.0109559	noncoding
MSTRG.112835.1_rev	540	68	0.30664	9.392995262145995	-1	0.162641	noncoding
MSTRG.112868.1_rev	266	51	0.38974	10.55890598297119	-1	0.134818	noncoding
MSTRG.112929.1_rev	874	70	0.29898	11.999967765808105	1	0.0407397	noncoding
MSTRG.113035.1_rev	587	0	0.44704	0.0	-1	0.0440176	noncoding
MSTRG.113058.1_rev	267	30	0.33634	10.637106132507324	1	0.0138334	noncoding
MSTRG.113246.1_rev	297	26	0.38808999999999994	5.509937858581542	1	0.00725022	noncoding
MSTRG.113360.1_rev	319	32	0.36858	4.067364311218263	1	0.0187232	noncoding
MSTRG.113454.1_rev	266	27	0.3253	9.778967475891111	1	0.00964388	noncoding
MSTRG.113494.1_rev	913	53	0.3648	9.30054759979248	1	0.0276339	noncoding
MSTRG.113597.1_rev	1456	46	0.33551999999999993	9.214224433898927	1	0.0170211	noncoding
MSTRG.113616.1_rev	336	11	0.39203	4.0500284194946286	-1	0.00912335	noncoding
MSTRG.113901.1_rev	426	41	0.3144	9.807978248596193	1	0.0159909	noncoding
MSTRG.113927.1_rev	280	28	0.43087000000000003	9.398990821838382	1	0.0150624	noncoding
MSTRG.114074.1_rev	596	62	0.38082	9.887338829040527	1	0.0528829	noncoding
MSTRG.114080.1_rev	331	29	0.41775999999999996	7.9541898727417	1	0.00902907	noncoding
MSTRG.114148.1_rev	401	97	0.37143	8.884468650817873	1	0.188698	noncoding
MSTRG.114151.1_rev	364	19	0.44938	8.275629234313968	1	0.00719784	noncoding
MSTRG.114317.1_rev	502	88	0.44977	6.904652976989747	1	0.30964	noncoding
MSTRG.114577.1_rev	361	24	0.46139	4.0500284194946286	1	0.0202334	noncoding
MSTRG.114812.1_rev	1200	127	0.31674	11.999967765808105	1	0.140596	noncoding
MSTRG.114828.1_rev	402	57	0.38149	4.855266380310058	-1	0.0217263	noncoding
MSTRG.114892.1_rev	328	25	0.3238	6.520876121520996	1	0.0045581	noncoding
MSTRG.114910.1_rev	369	28	0.45685000000000003	9.984299278259279	1	0.026756	noncoding
MSTRG.114940.1_rev	208	32	0.35905000000000004	7.792954444885254	1	0.0071066	noncoding
MSTRG.114953.1_rev	412	82	0.38226000000000004	10.408178901672361	1	0.126626	noncoding
MSTRG.115345.1_rev	388	46	0.29618	8.797758674621583	1	0.0148992	noncoding
MSTRG.115420.1_rev	316	20	0.41325999999999996	8.843660163879395	1	0.0067783	noncoding
MSTRG.115439.1_rev	344	16	0.3218	8.496175575256348	1	0.0039877	noncoding
MSTRG.115458.1_rev	503	27	0.33851	5.9689126968383786	1	0.00537093	noncoding
MSTRG.115529.1_rev	308	33	0.40543	9.384163093566894	1	0.015095	noncoding
MSTRG.115560.1_rev	324	47	0.46114	9.479705238342287	-1	0.0642607	noncoding
MSTRG.115573.1_rev	336	29	0.37826	5.936002922058106	1	0.00710676	noncoding
MSTRG.115863.1_rev	1153	53	0.36319	10.642843818664552	1	0.034801	noncoding
MSTRG.115873.1_rev	1291	92	0.41305	11.829900169372557	1	0.213652	noncoding
MSTRG.116052.1_rev	300	33	0.40052	9.237755393981931	1	0.0138322	noncoding
MSTRG.116060.1_rev	385	6	0.3327	8.498431968688966	1	1.88079e-05	noncoding
MSTRG.116088.1_rev	253	49	0.30763	5.953452491760253	1	0.0180096	noncoding
MSTRG.116161.1_rev	455	40	0.42286999999999997	6.2209367752075195	1	0.0184662	noncoding
MSTRG.116279.1_rev	332	42	0.37537	8.538466835021975	1	0.0149131	noncoding
MSTRG.116283.1_rev	257	27	0.395	9.778967475891111	1	0.0117373	noncoding
MSTRG.116291.1_rev	248	77	0.33102	9.297001838684082	-1	0.142232	noncoding
MSTRG.116487.1_rev	324	38	0.35787	11.402216911315918	1	0.0204078	noncoding
MSTRG.116624.1_rev	586	40	0.37017	7.998415184020996	1	0.0117244	noncoding
MSTRG.116679.1_rev	293	12	0.42041	11.999967765808105	-1	0.151401	noncoding
MSTRG.116708.1_rev	370	20	0.35383	8.804141044616703	1	0.00510275	noncoding
MSTRG.117166.1_rev	415	124	0.45146000000000003	5.577178382873535	-1	0.0804673	noncoding
MSTRG.117505.1_rev	2137	123	0.30576000000000003	9.807978248596193	1	0.190477	noncoding
MSTRG.117518.1_rev	358	32	0.43904	8.000349235534667	1	0.0131	noncoding
MSTRG.117669.1_rev	222	29	0.27262000000000003	9.184440040588381	1	0.0112809	noncoding
MSTRG.117705.1_rev	264	47	0.40654	7.996867942810059	1	0.0229052	noncoding
MSTRG.117715.1_rev	531	47	0.35951	8.978270149230958	-1	0.0907619	noncoding
MSTRG.117900.1_rev	408	129	0.45830000000000004	5.821188163757324	-1	0.0868956	noncoding
MSTRG.117991.1_rev	1032	60	0.32519	5.209145927429199	1	0.0414385	noncoding
MSTRG.117996.1_rev	926	136	0.38634999999999997	7.697215843200684	1	0.725508	coding
MSTRG.118078.1_rev	398	33	0.32249000000000005	9.101533699035645	1	0.00963643	noncoding
MSTRG.118097.1_rev	295	38	0.32023	6.042064476013183	1	0.00966859	noncoding
MSTRG.118146.1_rev	278	34	0.35350000000000004	9.976563072204591	1	0.0138215	noncoding
MSTRG.118169.1_rev	430	108	0.37828	10.253003501892088	-1	0.160497	noncoding
MSTRG.118189.1_rev	257	36	0.34775	9.360438728332518	1	0.0122397	noncoding
MSTRG.118193.1_rev	211	22	0.37731000000000003	4.0500284194946286	1	0.0108526	noncoding
MSTRG.118307.1_rev	259	19	0.43451	9.846079063415527	1	0.0115283	noncoding
MSTRG.118316.1_rev	365	77	0.36271000000000003	11.112431526184082	1	0.0815004	noncoding
MSTRG.118357.1_rev	246	33	0.4494800000000001	5.928159141540527	1	0.014625	noncoding
MSTRG.118423.1_rev	347	54	0.41650000000000004	10.579664802551267	1	0.0613082	noncoding
MSTRG.118538.1_rev	573	36	0.39801000000000003	10.277372550964351	1	0.0210246	noncoding
MSTRG.118659.1_rev	350	49	0.36632	7.716370582580566	1	0.0175836	noncoding
MSTRG.118692.1_rev	1062	45	0.35765	9.9959680557251	1	0.0220358	noncoding
MSTRG.118899.1_rev	1971	99	0.31457999999999997	11.832285499572755	1	0.0820476	noncoding
MSTRG.119038.1_rev	216	39	0.43436	10.620408821105958	1	0.0394515	noncoding
MSTRG.119245.1_rev	336	50	0.36268999999999996	5.727062797546388	1	0.0233816	noncoding
MSTRG.119401.1_rev	266	49	0.38001	10.033875465393066	1	0.0306357	noncoding
MSTRG.119402.1_rev	301	40	0.3842399999999999	5.453894615173339	1	0.0171197	noncoding
MSTRG.119512.1_rev	274	15	0.32258	4.207074546813964	1	0.00555252	noncoding
MSTRG.119708.1_rev	2152	83	0.32081000000000004	11.149694252014157	1	0.067968	noncoding
MSTRG.119771.1_rev	381	3	0.36955	5.275022315979004	1	8.66407e-06	noncoding
MSTRG.119856.1_rev	1041	44	0.43499	9.2379487991333	1	0.0353852	noncoding
MSTRG.120219.1_rev	396	26	0.37870000000000004	11.540566062927248	1	0.0141465	noncoding
MSTRG.120400.1_rev	1341	55	0.32887	6.207181739807129	1	0.0222557	noncoding
MSTRG.120512.1_rev	304	22	0.37712	4.207074546813964	1	0.00982509	noncoding
MSTRG.120513.1_rev	296	45	0.40514	11.46604061126709	1	0.0362053	noncoding
MSTRG.120561.1_rev	347	72	0.40746	11.14621295928955	-1	0.164789	noncoding
MSTRG.120621.1_rev	832	256	0.48683000000000004	5.371989631652832	-1	0.556574	coding
MSTRG.120791.1_rev	418	64	0.45476999999999995	10.178413581848144	1	0.165702	noncoding
MSTRG.121030.1_rev	417	6	0.27343	9.519997978210448	1	0.00666041	noncoding
MSTRG.121089.1_rev	457	80	0.39245	10.71214733123779	-1	0.156796	noncoding
MSTRG.121108.1_rev	1826	39	0.34874	6.495469093322753	1	0.00963972	noncoding
MSTRG.121265.1_rev	634	49	0.33689	9.496338081359863	1	0.0206897	noncoding
MSTRG.121297.1_rev	210	41	0.39971	7.387898063659668	-1	0.0297726	noncoding
MSTRG.121302.1_rev	284	44	0.41269	10.177446556091308	-1	0.100633	noncoding
MSTRG.121331.1_rev	542	64	0.32203	5.031978797912598	1	0.0555898	noncoding
MSTRG.121595.1_rev	396	31	0.39078	6.689574241638184	1	0.0076678	noncoding
MSTRG.121620.1_rev	470	51	0.39330000000000004	9.13428363800049	1	0.031024	noncoding
MSTRG.121670.1_rev	742	64	0.41157000000000005	9.338777351379395	1	0.0749961	noncoding
MSTRG.121705.1_rev	222	41	0.41234	7.901067924499512	1	0.0170051	noncoding
MSTRG.121711.1_rev	1359	174	0.29912	10.320888710021972	1	0.462945	noncoding
MSTRG.121771.1_rev	434	26	0.40437999999999996	5.270532035827636	1	0.00911725	noncoding
MSTRG.121919.1_rev	306	49	0.34348	11.423362541198731	1	0.0278934	noncoding
MSTRG.122055.1_rev	466	68	0.49864	6.172566795349121	1	0.10475	noncoding
MSTRG.122229.1_rev	681	39	0.36038000000000003	5.791518211364747	1	0.0119059	noncoding
MSTRG.122327.1_rev	247	57	0.25722	5.135084724426269	1	0.0837604	noncoding
MSTRG.122348.1_rev	628	45	0.3617	8.676364707946778	1	0.0162723	noncoding
MSTRG.122439.1_rev	815	132	0.46737	4.755684471130371	-1	0.124127	noncoding
MSTRG.122549.1_rev	565	29	0.3711	11.522901725769042	1	0.0154155	noncoding
MSTRG.122614.1_rev	270	45	0.47747999999999996	11.604325294494632	-1	0.158298	noncoding
MSTRG.122871.1_rev	2002	141	0.31282	11.094896125793458	-1	0.141043	noncoding
MSTRG.122902.1_rev	646	55	0.4386	8.914704322814941	-1	0.0555989	noncoding
MSTRG.122961.1_rev	318	57	0.29088	9.65544605255127	1	0.0258497	noncoding
MSTRG.123004.1_rev	340	14	0.4018	4.0500284194946286	-1	0.0101092	noncoding
MSTRG.123160.1_rev	430	36	0.44046	8.686357307434083	1	0.0203972	noncoding
MSTRG.123163.1_rev	233	2	0.30692	5.275022315979004	1	1.2782e-05	noncoding
MSTRG.123194.1_rev	444	53	0.42341999999999996	11.314217567443851	1	0.0651376	noncoding
MSTRG.123417.1_rev	238	14	0.32387	8.517256736755371	-1	0.0989486	noncoding
MSTRG.123482.1_rev	349	0	0.38334	0.0	-1	1.30858e-05	noncoding
MSTRG.123488.1_rev	253	13	0.36106000000000005	4.0500284194946286	1	0.00535704	noncoding
MSTRG.123510.1_rev	314	13	0.31591	11.999967765808105	1	0.0110744	noncoding
MSTRG.123639.1_rev	308	34	0.38800999999999997	5.379890251159668	1	0.012573	noncoding
MSTRG.123644.1_rev	225	0	0.41542	0.0	-1	0.00952629	noncoding
MSTRG.123951.1_rev	215	22	0.40353	10.00041637420654	1	0.0105506	noncoding
MSTRG.124016.1_rev	292	28	0.34241000000000005	9.303964424133298	1	0.0084993	noncoding
MSTRG.124163.1_rev	343	36	0.45464	8.738834571838382	1	0.0244966	noncoding
MSTRG.124376.1_rev	300	36	0.34775	9.591235542297362	1	0.0131275	noncoding
MSTRG.124377.1_rev	252	14	0.34436	6.501948738098144	1	1.84555e-05	noncoding
MSTRG.124463.1_rev	483	60	0.37815999999999994	4.646439933776856	1	0.0813901	noncoding
MSTRG.124486.1_rev	4510	168	0.28518000000000004	9.80385227203369	1	0.391951	noncoding
MSTRG.124507.1_rev	548	28	0.31718	7.9998979568481445	1	0.00589095	noncoding
MSTRG.124516.1_rev	599	101	0.3459	5.045620155334471	1	0.363415	noncoding
MSTRG.124548.1_rev	261	33	0.24917	9.30261058807373	1	0.0184845	noncoding
MSTRG.124651.1_rev	479	74	0.33302	9.161489295959473	-1	0.134935	noncoding
MSTRG.124727.1_rev	385	42	0.41283	10.310122489929196	1	0.0324037	noncoding
MSTRG.124801.1_rev	288	80	0.39007	8.661536979675294	-1	0.0783393	noncoding
MSTRG.125138.1_rev	525	33	0.38863000000000003	4.749147987365721	-1	0.0144192	noncoding
MSTRG.125303.1_rev	528	33	0.34682	9.067429924011229	1	0.00981592	noncoding
MSTRG.125418.1_rev	313	29	0.37651999999999997	4.944674110412596	1	0.0101643	noncoding
MSTRG.125426.1_rev	843	72	0.31214000000000003	9.794504356384277	1	0.0441924	noncoding
MSTRG.125551.1_rev	316	50	0.45636000000000004	10.73651638031006	1	0.0986609	noncoding
MSTRG.125565.1_rev	378	28	0.36235	8.802335929870608	1	0.00755962	noncoding
MSTRG.125567.1_rev	582	49	0.38339999999999996	7.717223167419434	1	0.0201255	noncoding
MSTRG.125673.1_rev	2293	102	0.27097000000000004	6.018419456481933	1	0.209641	noncoding
MSTRG.125799.1_rev	258	52	0.37858	5.2384748458862305	1	0.0370814	noncoding
MSTRG.125918.1_rev	889	27	0.32814	10.000287437438963	1	0.0103769	noncoding
MSTRG.126018.1_rev	353	26	0.40261	10.036647605895993	1	0.0128343	noncoding
MSTRG.126049.1_rev	423	59	0.45447999999999994	4.0500284194946286	1	0.197628	noncoding
MSTRG.126102.1_rev	356	23	0.40714	10.582501411437985	1	0.0134385	noncoding
MSTRG.126232.1_rev	424	56	0.33547000000000005	8.552198600769042	1	0.0224509	noncoding
MSTRG.126398.1_rev	346	30	0.44569000000000003	8.17924900054932	1	0.0129791	noncoding
MSTRG.126439.1_rev	2171	277	0.26894	11.927376365661619	1	0.488589	noncoding
MSTRG.126562.1_rev	249	19	0.41575999999999996	5.5916154861450185	1	0.00553005	noncoding
MSTRG.126647.1_rev	399	132	0.41990000000000005	9.230534934997557	-1	0.137186	noncoding
MSTRG.126652.1_rev	928	108	0.3698199999999999	11.49002285003662	1	0.215076	noncoding
MSTRG.126678.1_rev	466	27	0.43821	8.021043586730958	1	0.00970556	noncoding
MSTRG.126699.1_rev	365	30	0.34944	9.52528438568115	1	0.010078	noncoding
MSTRG.126758.1_rev	1655	72	0.37029	8.720976829528809	1	0.0624995	noncoding
MSTRG.126802.1_rev	494	84	0.45203999999999994	7.82905673980713	1	0.261081	noncoding
MSTRG.126846.1_rev	340	24	0.30879	8.51931972503662	1	0.00586272	noncoding
MSTRG.126856.1_rev	216	0	0.46832999999999997	0.0	-1	0.100723	noncoding
MSTRG.126917.1_rev	727	164	0.41251	11.999967765808105	1	0.821374	coding
MSTRG.127146.1_rev	533	29	0.36882000000000004	5.873991584777832	-1	0.0198564	noncoding
MSTRG.127225.1_rev	455	31	0.3932	6.493934440612793	1	0.00797671	noncoding
MSTRG.127399.1_rev	524	94	0.42118999999999995	10.395607566833494	-1	0.149389	noncoding
MSTRG.127692.1_rev	236	45	0.44442000000000004	9.694384956359862	-1	0.0722436	noncoding
MSTRG.127707.1_rev	280	28	0.37337	4.528214836120605	1	0.0115512	noncoding
MSTRG.127726.1_rev	2046	64	0.26837	10.754438591003417	1	0.0409684	noncoding
MSTRG.127729.1_rev	932	116	0.31581	11.019339179992677	1	0.153809	noncoding
MSTRG.127803.1_rev	252	49	0.3792	5.972948265075684	1	0.0234081	noncoding
MSTRG.128121.1_rev	269	15	0.42037	5.752981376647949	1	0.00415901	noncoding
MSTRG.128149.1_rev	630	34	0.35673	9.604193687438965	1	0.0124996	noncoding
MSTRG.128162.1_rev	408	112	0.45965000000000006	5.100128746032714	1	0.816661	coding
MSTRG.128271.1_rev	257	23	0.38913	5.717059135437012	1	0.00565096	noncoding
MSTRG.128324.1_rev	508	53	0.40857000000000004	7.634238243103028	1	0.0316068	noncoding
MSTRG.128573.1_rev	488	46	0.43021	6.124708366394042	1	0.029135	noncoding
MSTRG.128642.1_rev	1190	47	0.34507	9.301192283630368	1	0.0188756	noncoding
MSTRG.128731.1_rev	508	6	0.37966000000000005	6.688494300842286	1	8.31824e-06	noncoding
